47.47043250 19.01997125
47.47043464 19.01996838
47.47043439 19.01996655
47.47043530 19.01996540
47.47043668 19.01996529
47.47043756 19.01996532
47.47043854 19.01996524
47.47046628 19.02000338
47.47054249 19.02001949
47.47068818 19.02010629
47.47087481 19.02023300
47.47093901 19.02033037
47.47106263 19.02044148
47.47119767 19.02052391
47.47127415 19.02062674
47.47138127 19.02070696
47.47148997 19.02078383
47.47157260 19.02091720
47.47167245 19.02104537
47.47176812 19.02116222
47.47185602 19.02123164
47.47193546 19.02135083
47.47203616 19.02142850
47.47211503 19.02154033
47.47221023 19.02160894
47.47224069 19.02167922
47.47239959 19.02173317
47.47254579 19.02181935
47.47264938 19.02187491
47.47278870 19.02195426
47.47288807 19.02204136
47.47293785 19.02213017
47.47301112 19.02223042
47.47309102 19.02227345
47.47316102 19.02233737
47.47324824 19.02238741
47.47334433 19.02243937
47.47341138 19.02247340
47.47347435 19.02249181
47.47351718 19.02250038
47.47357904 19.02254339
47.47364613 19.02259757
47.47371976 19.02267751
47.47378082 19.02272945
47.47384144 19.02277773
47.47391009 19.02278020
47.47390979 19.02274573
47.47416832 19.02268455
47.47425589 19.02269963
47.47427802 19.02277982
47.47427444 19.02284450
47.47431034 19.02290889
47.47432337 19.02294201
47.47434883 19.02302671
47.47419448 19.02313953
47.47421652 19.02320445
47.47425950 19.02330440
47.47427045 19.02336552
47.47426492 19.02346780
47.47420061 19.02358347
47.47417329 19.02366214
47.47415389 19.02377642
47.47418816 19.02390996
47.47419462 19.02404329
47.47419777 19.02414236
47.47422464 19.02426567
47.47424396 19.02434885
47.47426920 19.02444966
47.47429125 19.02455045
47.47432233 19.02465881
47.47435594 19.02478095
47.47438246 19.02491422
47.47439582 19.02500072
47.47442291 19.02512825
47.47445816 19.02524673
47.47448181 19.02535917
47.47450951 19.02548182
47.47454187 19.02560339
47.47456771 19.02576206
47.47461046 19.02590418
47.47462339 19.02604058
47.47465225 19.02619001
47.47468830 19.02632762
47.47471912 19.02644582
47.47474187 19.02657788
47.47475884 19.02672580
47.47479972 19.02686804
47.47482669 19.02701442
47.47485497 19.02713940
47.47488357 19.02726837
47.47492190 19.02740381
47.47495618 19.02755860
47.47498473 19.02771008
47.47502034 19.02785726
47.47505409 19.02798898
47.47508093 19.02812107
47.47509407 19.02825894
47.47511505 19.02840469
47.47512986 19.02855919
47.47517453 19.02870256
47.47519885 19.02883265
47.47525699 19.02894598
47.47531895 19.02907244
47.47534531 19.02921822
47.47535385 19.02934856
47.47539934 19.02948454
47.47542459 19.02960724
47.47544912 19.02974031
47.47547796 19.02986435
47.47548995 19.03000455
47.47552763 19.03013757
47.47557773 19.03026114
47.47558994 19.03039568
47.47562872 19.03048299
47.47565280 19.03061235
47.47565741 19.03073503
47.47568402 19.03087254
47.47571170 19.03099922
47.47572958 19.03115202
47.47575060 19.03129013
47.47574833 19.03142227
47.47578795 19.03156328
47.47582135 19.03169729
47.47587393 19.03182979
47.47587266 19.03199506
47.47586404 19.03216323
47.47588868 19.03232164
47.47592287 19.03249499
47.47597232 19.03262827
47.47603320 19.03277576
47.47606848 19.03292671
47.47612420 19.03308532
47.47617221 19.03323084
47.47620287 19.03337315
47.47623539 19.03351008
47.47625598 19.03362789
47.47629144 19.03374694
47.47631826 19.03387744
47.47636168 19.03400496
47.47638817 19.03411411
47.47639302 19.03418602
47.47642220 19.03425274
47.47644967 19.03431731
47.47646697 19.03435250
47.47649017 19.03439785
47.47651008 19.03441120
47.47652512 19.03441274
47.47651038 19.03442090
47.47653085 19.03443530
47.47655396 19.03445810
47.47658278 19.03446383
47.47659008 19.03446425
47.47652918 19.03446195
47.47648526 19.03445686
47.47647181 19.03445671
47.47647227 19.03446288
47.47647853 19.03447013
47.47648919 19.03447938
47.47649792 19.03448115
47.47650678 19.03448085
47.47649460 19.03447919
47.47649196 19.03447781
47.47649038 19.03447705
47.47648406 19.03447579
47.47648019 19.03447472
47.47648211 19.03447248
47.47648124 19.03447295
47.47649078 19.03447172
47.47648879 19.03447168
47.47648847 19.03447152
47.47648641 19.03447098
47.47648465 19.03447045
47.47648445 19.03446920
47.47648313 19.03446758
47.47648265 19.03446654
47.47648240 19.03446596
47.47648211 19.03446556
47.47648206 19.03446546
47.47648204 19.03446537
47.47648203 19.03446529
47.47648205 19.03446525
47.47648203 19.03446524
47.47648207 19.03446520
47.47648210 19.03446518
47.47648223 19.03446516
47.47648229 19.03446514
47.47648230 19.03446514
47.47648112 19.03446476
47.47647991 19.03446438
47.47647935 19.03446423
47.47647915 19.03446417
47.47647969 19.03446432
47.47647996 19.03446439
47.47648888 19.03449661
47.47660388 19.03462420
47.47664028 19.03473927
47.47669572 19.03483231
47.47668602 19.03493536
47.47663183 19.03504459
47.47663566 19.03512395
47.47663140 19.03521538
47.47660905 19.03529572
47.47660437 19.03537914
47.47659206 19.03545149
47.47653607 19.03553805
47.47642384 19.03569355
47.47634392 19.03580802
47.47641925 19.03578492
47.47642378 19.03580935
47.47640839 19.03583539
47.47644032 19.03581333
47.47651381 19.03574125
47.47649083 19.03574466
47.47647637 19.03574064
47.47649586 19.03574392
47.47647866 19.03573997
47.47648959 19.03573879
47.47646429 19.03574974
47.47645913 19.03574938
47.47645873 19.03575413
47.47645547 19.03574859
47.47646092 19.03574489
47.47646141 19.03576119
47.47645816 19.03576397
47.47645501 19.03576450
47.47645497 19.03576452
47.47645591 19.03576980
47.47645510 19.03577245
47.47645381 19.03582157
47.47640495 19.03598027
47.47635807 19.03618338
47.47629994 19.03640317
47.47629679 19.03651232
47.47614689 19.03672747
47.47612754 19.03685409
47.47611829 19.03699696
47.47608817 19.03712816
47.47605384 19.03725363
47.47599276 19.03733511
47.47598716 19.03748274
47.47601439 19.03765794
47.47594381 19.03770579
47.47601227 19.03765446
47.47591592 19.03794850
47.47594429 19.03810058
47.47578261 19.03849866
47.47565298 19.03884745
47.47564182 19.03895970
47.47561236 19.03915185
47.47556978 19.03938156
47.47554058 19.03952270
47.47542221 19.03979986
47.47536042 19.03995674
47.47526921 19.04014394
47.47509662 19.04034508
47.47506885 19.04049935
47.47502027 19.04069372
47.47502924 19.04073401
47.47505402 19.04078133
47.47501653 19.04089753
47.47500297 19.04101809
47.47502200 19.04107856
47.47499914 19.04121165
47.47499458 19.04134623
47.47497152 19.04149946
47.47500207 19.04147500
47.47497643 19.04158164
47.47494293 19.04166715
47.47489829 19.04176419
47.47486855 19.04179494
47.47484985 19.04188615
47.47482389 19.04195518
47.47484853 19.04194208
47.47486596 19.04195231
47.47488140 19.04198243
47.47491614 19.04195880
47.47493033 19.04194850
47.47493010 19.04194378
47.47493131 19.04193922
47.47493871 19.04193415
47.47492799 19.04194275
47.47493062 19.04194356
47.47493826 19.04194865
47.47494003 19.04195044
47.47493260 19.04200476
47.47494680 19.04202896
47.47494300 19.04207783
47.47491595 19.04219525
47.47488685 19.04236240
47.47484203 19.04247634
47.47481763 19.04261521
47.47481172 19.04274017
47.47477946 19.04292258
47.47474210 19.04307623
47.47469957 19.04319876
47.47469006 19.04328003
47.47465474 19.04341975
47.47463840 19.04355495
47.47460513 19.04370589
47.47460916 19.04386285
47.47455802 19.04400760
47.47455436 19.04414918
47.47451759 19.04429025
47.47447216 19.04441878
47.47444685 19.04453420
47.47442565 19.04472190
47.47439859 19.04485112
47.47434924 19.04501626
47.47432123 19.04516096
47.47430342 19.04530337
47.47427542 19.04545180
47.47421184 19.04558617
47.47419445 19.04572431
47.47418956 19.04581156
47.47414384 19.04591843
47.47416720 19.04603004
47.47412208 19.04615391
47.47408120 19.04630534
47.47404094 19.04644582
47.47403183 19.04655099
47.47400972 19.04666585
47.47399216 19.04675790
47.47396596 19.04685700
47.47394808 19.04691038
47.47396197 19.04695504
47.47396944 19.04699112
47.47396092 19.04703204
47.47394608 19.04706257
47.47395625 19.04706825
47.47396199 19.04704171
47.47399448 19.04696949
47.47398567 19.04695980
47.47396678 19.04694039
47.47395367 19.04692036
47.47394623 19.04690342
47.47393925 19.04688910
47.47392286 19.04686879
47.47390771 19.04684927
47.47389753 19.04683289
47.47388493 19.04681581
47.47387085 19.04679473
47.47386016 19.04677336
47.47385264 19.04675345
47.47385624 19.04673218
47.47385634 19.04671822
47.47385746 19.04671078
47.47385900 19.04670717
47.47385952 19.04670626
47.47385944 19.04670853
47.47386213 19.04671588
47.47386737 19.04672314
47.47387808 19.04672944
47.47389074 19.04673405
47.47390541 19.04673647
47.47391909 19.04673773
47.47393141 19.04674231
47.47394050 19.04673992
47.47394154 19.04673132
47.47393763 19.04672635
47.47394367 19.04672643
47.47396735 19.04673257
47.47397897 19.04673364
47.47398578 19.04673523
47.47399082 19.04673729
47.47399580 19.04673727
47.47399888 19.04673848
47.47399953 19.04674293
47.47399766 19.04674853
47.47399892 19.04675376
47.47399988 19.04675907
47.47400318 19.04675716
47.47400565 19.04675559
47.47400281 19.04675627
47.47400113 19.04675425
47.47400256 19.04675390
47.47400300 19.04675344
47.47400167 19.04675321
47.47415300 19.04672417
47.47415307 19.04672429
47.47414885 19.04672383
47.47413637 19.04672180
47.47413103 19.04671669
47.47413240 19.04671247
47.47413318 19.04671148
47.47412934 19.04671842
47.47412701 19.04673151
47.47412440 19.04674389
47.47411731 19.04675611
47.47411969 19.04676895
47.47412858 19.04678529
47.47413707 19.04680046
47.47414356 19.04681465
47.47415041 19.04682239
47.47415539 19.04682594
47.47415979 19.04682824
47.47416272 19.04682958
47.47416581 19.04683170
47.47417235 19.04683479
47.47418240 19.04683983
47.47418557 19.04684563
47.47418105 19.04684518
47.47418605 19.04684606
47.47420610 19.04684875
47.47421729 19.04685036
47.47423004 19.04685192
47.47423880 19.04685225
47.47424795 19.04685881
47.47424610 19.04686605
47.47428909 19.04689992
47.47429531 19.04689756
47.47430805 19.04689814
47.47432690 19.04690237
47.47435131 19.04690532
47.47436856 19.04690589
47.47437267 19.04690036
47.47437759 19.04689067
47.47443454 19.04668584
47.47443720 19.04668251
47.47443854 19.04668088
47.47443920 19.04668007
47.47443954 19.04667964
47.47443971 19.04667950
47.47443978 19.04667964
47.47443986 19.04667991
47.47443989 19.04668064
47.47443985 19.04668185
47.47445990 19.04668567
47.47458683 19.04672490
47.47471473 19.04674574
47.47481555 19.04674076
47.47492651 19.04685800
47.47500449 19.04676730
47.47518042 19.04688105
47.47527705 19.04695789
47.47531265 19.04700286
47.47536556 19.04700612
47.47538913 19.04699589
47.47543860 19.04704245
47.47549106 19.04706579
47.47553037 19.04707576
47.47557985 19.04709269
47.47563282 19.04711077
47.47567371 19.04715208
47.47575204 19.04713705
47.47582361 19.04715158
47.47581547 19.04716390
47.47588312 19.04721584
47.47593123 19.04722609
47.47596963 19.04722938
47.47600147 19.04722826
47.47603901 19.04723702
47.47608254 19.04723500
47.47612718 19.04723663
47.47622824 19.04719847
47.47628013 19.04722299
47.47633440 19.04727497
47.47637985 19.04728403
47.47644230 19.04726407
47.47651365 19.04723100
47.47657991 19.04721658
47.47664871 19.04722389
47.47670805 19.04724938
47.47676159 19.04725106
47.47681553 19.04725823
47.47684745 19.04725592
47.47690938 19.04729076
47.47695321 19.04730722
47.47701011 19.04734559
47.47703219 19.04734269
47.47705607 19.04736992
47.47704443 19.04733489
47.47704644 19.04730971
47.47703017 19.04730520
47.47702688 19.04730563
47.47702576 19.04730958
47.47702740 19.04731357
47.47703263 19.04731589
47.47703524 19.04731735
47.47704291 19.04732401
47.47705222 19.04733163
47.47705735 19.04733471
47.47706142 19.04733544
47.47706280 19.04733614
47.47706224 19.04733642
47.47706216 19.04733694
47.47706239 19.04733632
47.47706312 19.04733374
47.47706375 19.04733263
47.47706207 19.04733170
47.47705959 19.04733111
47.47705766 19.04732789
47.47705835 19.04732601
47.47705419 19.04732390
47.47705094 19.04732089
47.47704792 19.04731682
47.47704387 19.04731615
47.47704160 19.04731563
47.47703929 19.04731402
47.47704161 19.04731805
47.47704267 19.04731969
47.47704414 19.04732101
47.47704638 19.04732373
47.47704729 19.04732465
47.47704703 19.04732414
47.47704704 19.04732391
47.47704701 19.04732371
47.47704708 19.04732361
47.47705454 19.04733373
47.47706989 19.04735324
47.47708447 19.04736607
47.47710766 19.04737507
47.47712760 19.04738328
47.47715035 19.04739059
47.47717256 19.04739645
47.47719565 19.04740462
47.47721925 19.04741274
47.47723508 19.04741609
47.47725470 19.04741668
47.47727135 19.04742008
47.47728975 19.04742855
47.47730810 19.04743572
47.47732673 19.04744587
47.47734524 19.04744522
47.47736580 19.04744181
47.47751257 19.04733406
47.47753352 19.04735963
47.47752715 19.04738025
47.47752547 19.04738845
47.47752421 19.04739352
47.47752230 19.04739790
47.47752446 19.04740215
47.47752846 19.04740831
47.47753303 19.04741584
47.47753922 19.04742093
47.47754285 19.04743080
47.47754713 19.04743822
47.47754765 19.04744643
47.47754640 19.04745459
47.47754701 19.04745914
47.47754528 19.04746163
47.47754491 19.04746567
47.47754628 19.04747524
47.47754043 19.04748836
47.47764411 19.04769170
47.47764736 19.04772898
47.47763626 19.04773136
47.47761954 19.04774800
47.47760414 19.04776181
47.47759401 19.04777597
47.47777561 19.04803485
47.47781666 19.04808152
47.47785353 19.04812863
47.47790650 19.04822558
47.47792682 19.04835104
47.47795054 19.04842130
47.47797629 19.04849477
47.47797324 19.04856674
47.47802157 19.04862555
47.47805230 19.04872179
47.47814534 19.04889236
47.47822711 19.04902852
47.47824424 19.04914037
47.47825776 19.04921118
47.47825493 19.04924933
47.47827656 19.04931589
47.47829105 19.04939203
47.47841409 19.04963730
47.47844420 19.04969104
47.47853426 19.04983448
47.47854951 19.04987615
47.47858358 19.04993798
47.47869866 19.05013704
47.47874684 19.05023053
47.47879497 19.05030828
47.47881011 19.05038017
47.47883313 19.05043951
47.47893261 19.05065360
47.47896981 19.05069750
47.47903839 19.05085843
47.47906717 19.05093958
47.47913887 19.05093953
47.47917758 19.05100187
47.47920263 19.05103836
47.47935038 19.05123289
47.47938929 19.05112075
47.47940866 19.05118786
47.47946256 19.05124033
47.47948827 19.05127413
47.47958066 19.05141477
47.47963587 19.05148537
47.47970255 19.05154727
47.47975169 19.05157501
47.47974863 19.05152989
47.47979093 19.05149343
47.47985253 19.05154886
47.47993803 19.05163738
47.47999765 19.05167698
47.48006812 19.05173207
47.48008639 19.05171031
47.48015061 19.05175148
47.48019675 19.05177942
47.48025808 19.05183281
47.48027399 19.05183383
47.48027955 19.05184410
47.48030785 19.05182550
47.48030575 19.05189696
47.48029908 19.05185790
47.48029255 19.05187644
47.48029888 19.05188237
47.48029185 19.05186228
47.48027853 19.05185524
47.48028383 19.05184410
47.48029376 19.05183734
47.48029830 19.05182656
47.48030017 19.05182437
47.48030283 19.05182540
47.48030508 19.05182424
47.48031296 19.05181647
47.48031382 19.05181726
47.48032039 19.05183962
47.48032522 19.05184826
47.48032934 19.05185645
47.48033882 19.05186154
47.48034801 19.05187039
47.48035742 19.05187394
47.48035820 19.05187964
47.48035813 19.05188347
47.48035777 19.05188491
47.48035791 19.05188544
47.48035858 19.05188531
47.48035878 19.05188515
47.48035907 19.05188587
47.48035859 19.05189015
47.48035832 19.05189229
47.48035819 19.05189331
47.48035818 19.05189373
47.48035820 19.05189395
47.48035827 19.05189404
47.48035833 19.05189408
47.48035835 19.05189424
47.48035838 19.05189431
47.48035840 19.05189433
47.48035841 19.05189436
47.48035841 19.05189439
47.48037422 19.05189910
47.48040702 19.05192211
47.48051223 19.05198017
47.48059827 19.05209219
47.48067116 19.05208100
47.48072908 19.05215101
47.48082690 19.05220261
47.48092348 19.05225448
47.48098776 19.05230385
47.48104731 19.05236238
47.48111183 19.05238799
47.48117884 19.05241634
47.48124871 19.05245726
47.48131263 19.05246925
47.48139610 19.05246886
47.48146895 19.05250390
47.48153702 19.05254009
47.48160298 19.05257674
47.48168402 19.05263327
47.48175339 19.05264193
47.48180186 19.05262665
47.48190535 19.05268497
47.48202319 19.05273918
47.48212610 19.05279202
47.48219842 19.05280844
47.48224996 19.05286711
47.48230767 19.05290628
47.48238200 19.05294711
47.48244532 19.05296746
47.48251950 19.05297909
47.48257250 19.05299898
47.48264043 19.05298584
47.48269452 19.05301185
47.48274332 19.05300752
47.48282586 19.05306898
47.48286741 19.05310030
47.48291690 19.05311712
47.48295534 19.05314898
47.48300127 19.05316803
47.48305746 19.05317711
